国家	compound:nn	place	45
进行	nmod:prep	event	45
事件	compound:nn	abstract	45
模式	compound:nn	abstract	45
会见	dobj	person	45
代表	compound:nn	event	45
总值	compound:nn	place	45
接受	dobj	event	44
环境	compound:nn	event	44
达到	dobj	abstract	44
情况	compound:nn	abstract	44
选举	compound:nn	person	44
出现	dobj	abstract	44
吸引	dobj	person	43
有	nsubj	event	43
组织	compound:nn	event	43
表示	dobj	abstract	43
银行	compound:nn	person	43
体系	compound:nn	abstract	43
知道	nsubj	person	43
系统	compound:nn	object	43
带来	dobj	abstract	43
包括	dobj	person	43
作	dobj	abstract	43
方式	compound:nn	abstract	43
恢复	dobj	abstract	43
有	dobj	quantity	43
委员会	compound:nn	place	43
宣布	nsubj	organization	42
产生	dobj	abstract	42
做	nmod:prep	abstract	42
符合	dobj	abstract	42
大选	compound:nn	person	42
报道	nsubj	place	42
想	nsubj	person	42
制度	compound:nn	abstract	42
无	dobj	abstract	42
新闻	compound:nn	place	42
让	dobj	organization	42
政策	compound:nn	abstract	42
形成	dobj	abstract	42
技术	compound:nn	abstract	42
表示	nmod:prep	abstract	42
公司	compound:nn	organization	42
有	dobj	organization	41
人员	compound:nn	event	41
建立	dobj	object	41
结果	compound:nn	event	41
来	nsubj	person	41
项目	compound:nn	event	41
市场	compound:nn	place	41
增长	compound:nn	abstract	41
总额	compound:nn	abstract	41
计划	compound:nn	abstract	40
让	dobj	abstract	40
在	nsubj	abstract	40
影响	dobj	abstract	40
造成	nsubj	event	40
增长	nsubj	abstract	40
改变	dobj	abstract	40
协议	compound:nn	abstract	40
有	nsubj	object	40
到	dobj	organization	40
赚	dobj	quantity	40
文化	conj	abstract	40
包括	dobj	abstract	39
打	nsubj	person	39
布什	appos	person	39
认为	ccomp	abstract	39
发生	nsubj	abstract	39
有	nmod:prep	object	39
多	nsubj	abstract	39
机制	compound:nn	abstract	39
给	dobj	abstract	39
使	nsubj	abstract	39
讨论	dobj	object	39
作为	dobj	abstract	39
科什图尼察	appos	person	39
部长	compound:nn	event	39
安南	appos	person	39
利用	dobj	abstract	38
说	nsubj	object	38
要求	dobj	organization	38
提供	nsubj	organization	38
成立	dobj	organization	38
阿拉法特	appos	person	38
投资	compound:nn	person	38
了解	dobj	abstract	37
活动	compound:nn	event	37
帮助	dobj	person	37
委员会	compound:nn	organization	37
居民	compound:nn	place	37
米洛舍维奇	appos	person	37
银行	compound:nn	event	37
产品	compound:nn	abstract	37
进行	nsubj	person	36
要	nsubj	person	36
在	nsubj	person	36
达到	nsubj	quantity	36
认为	nsubj	abstract	36
进入	dobj	time	35
没有	dobj	event	35
起	dobj	abstract	35
领导人	compound:nn	place	35
称	nsubj	person	35
方案	compound:nn	abstract	35
方面	compound:nn	place	35
花	dobj	quantity	35
上	dobj	organization	35
做	dobj	person	35
中心	compound:nn	place	35
决定	nsubj	organization	35
开发区	compound:nn	abstract	35
研究	compound:nn	abstract	35
政府	compound:nn	organization	35
成为	dobj	object	34
受到	nsubj	abstract	34
问题	nmod:assmod	abstract	34
介绍	nsubj	person	34
找	dobj	person	34
进行	nmod:prep	place	34
看	dobj	event	34
体制	compound:nn	abstract	34
需要	dobj	abstract	34
之一	compound:nn	place	34
去	dobj	place	34
做好	dobj	abstract	34
高	nsubj	quantity	34
超过	nsubj	quantity	34
实施	dobj	abstract	34
为	nsubj	abstract	34
采取	dobj	event	33
带	dobj	person	33
使用	dobj	object	33
通过	nsubj	organization	33
什么	nsubj	abstract	33
说	dep	abstract	33
坚持	dobj	abstract	33
成员	compound:nn	organization	33
没	dobj	event	33
发展	conj	abstract	33
提供	nmod:prep	abstract	33
工程	compound:nn	abstract	33
[ROOT]	root	quantity	32
结束	nsubj	event	32
有	dobj	substance	32
部门	compound:nn	organization	32
小组	compound:nn	abstract	32
请	dobj	person	32
要求	dobj	person	32
举行	nsubj	organization	32
当选	dobj	person	32
丧生	nsubj	person	32
发言人	compound:nn	organization	32
为	dobj	abstract	32
看到	dobj	abstract	31
到	dobj	time	31
朋友	compound:nn	person	31
看	nsubj	person	31
看	nmod:prep	abstract	31
会议	compound:nn	place	31
给予	dobj	abstract	31
认为	nsubj	organization	31
进行	nmod:prep	person	31
得到	nsubj	abstract	31
看	dobj	person	31
没有	nsubj	abstract	31
人数	compound:nn	abstract	31
支持	nsubj	person	31
尊重	dobj	abstract	31
写	dobj	abstract	31
安全	compound:nn	place	31
单位	compound:nn	abstract	31
参与	dobj	abstract	31
人士	compound:nn	place	31
北	compound:nn	abstract	31
为	nmod:prep	abstract	31
总值	compound:nn	abstract	31
岸	compound:nn	place	30
走	dobj	object	30
有	advmod:loc	abstract	30
有	dep	event	30
期间	compound:nn	event	30
建设	compound:nn	object	30
没	dobj	object	30
状况	compound:nn	abstract	30
展开	dobj	event	30
面临	dobj	abstract	30
参与	dobj	event	30
协会	compound:nn	person	30
领袖	compound:nn	organization	30
公司	compound:nn	substance	30
让	dobj	place	29
投入	dobj	abstract	29
有	dep	organization	29
国	compound:nn	place	29
显示	nsubj	abstract	29
代表	dobj	abstract	29
媒体	compound:nn	place	29
报道	compound:nn	place	29
做	nsubj	organization	29
发	dobj	object	29
学院	compound:nn	abstract	29
提供	nmod:prep	organization	29
提供	nmod:prep	person	29
存在	dobj	abstract	29
发展	nmod:prep	abstract	29
会谈	compound:nn	organization	29
在于	nsubj	abstract	29
交换	dobj	abstract	29
奥尔布赖特	appos	person	29
完成	dobj	abstract	29
大会	compound:nn	person	29
企业	compound:nn	quantity	29
进行	nmod:prep	organization	28
形势	compound:nn	abstract	28
岛	compound:nn	place	28
快	nsubj	abstract	28
制定	dobj	abstract	28
发现	nsubj	person	28
新闻网	compound:nn	object	28
取得	nmod:prep	abstract	28
报道	nsubj	organization	28
告诉	dobj	person	28
收入	compound:nn	abstract	28
达成	dobj	abstract	28
新闻	compound:nn	abstract	28
大学	compound:nn	abstract	28
协会	compound:nn	abstract	28
合作	nmod:prep	abstract	28
保护	dobj	abstract	28
引起	dobj	abstract	27
完成	dobj	event	27
保障	dobj	abstract	27
找到	dobj	abstract	27
签署	dobj	object	27
愿意	nsubj	person	27
谈	dobj	abstract	27
有	dep	object	27
看到	nsubj	person	27
多	nsubj	quantity	27
好	nsubj	person	27
提出	nsubj	organization	27
教授	compound:nn	organization	27
之一	compound:nn	person	27
接受	nsubj	person	27
要	dobj	quantity	27
告诉	nsubj	person	27
进行	nsubj	abstract	27
参加	dobj	abstract	27
举行	nmod:prep	place	27
委员会	compound:nn	event	27
加大	dobj	abstract	27
常委会	compound:nn	organization	27
总局	compound:nn	place	27
基金会	compound:nn	abstract	27
合作	conj	abstract	27
总理	compound:nn	organization	27
产值	compound:nn	abstract	27
BBS	dep	place	27
进入	dobj	abstract	26
基地	compound:nn	abstract	26
行动	compound:nn	abstract	26
范围	compound:nn	place	26
是	dep	abstract	26
通过	dobj	abstract	26
措施	compound:nn	abstract	26
管理	compound:nn	abstract	26
出现	dobj	event	26
在	nsubj	place	26
系统	compound:nn	person	26
要求	nsubj	person	26
问	nsubj	person	26
前往	dobj	place	26
担心	nsubj	person	26
搞	dobj	abstract	26
政策	compound:nn	place	26
第一	dep	place	26
城市	compound:nn	abstract	26
面对	dobj	abstract	26
院长	compound:nn	abstract	26
大学	conj	organization	26
水平	compound:nn	place	26
增长	nmod:prep	time	26
花	dobj	time	25
大战	compound:nn	place	25
考虑	dobj	abstract	25
人	dep	person	25
问题	compound:nn	person	25
分子	compound:nn	abstract	25
人	compound:nn	place	25
采取	nsubj	organization	25
做	nsubj	abstract	25
说	nmod:prep	event	25
发表	nsubj	person	25
一样	nsubj	abstract	25
是	nsubj	object	25
推动	dobj	event	25
基础	compound:nn	abstract	25
在	dobj	abstract	25
没有	nsubj	person	25
开展	dobj	event	25
投资	nsubj	person	25
法庭	compound:nn	abstract	25
表示	nmod:prep	event	25
维持	dobj	abstract	25
结构	compound:nn	object	25
华人	compound:nn	place	25
做出	nmod:prep	abstract	25
表示	nmod:prep	person	25
社会	compound:nn	abstract	25
引擎	compound:nn	abstract	25
事业	compound:nn	abstract	24
持	dobj	abstract	24
事务	compound:nn	place	24
讲	nmod:prep	abstract	24
投资	compound:nn	place	24
处于	dobj	abstract	24
涉及	dobj	abstract	24
加强	nsubj	organization	24
系统	compound:nn	place	24
教授	nmod:assmod	organization	24
没有	dobj	quantity	24
希望	nsubj	person	24
问题	conj	abstract	24
说	nsubj	place	24
找	nsubj	person	24
紧张	nsubj	abstract	24
保险	compound:nn	abstract	24
公司	compound:nn	event	24
银行	compound:nn	quantity	24
人才	compound:nn	abstract	24
使	dobj	organization	24
实行	dobj	abstract	24
干部	compound:nn	person	24
交流	compound:nn	abstract	24
陈水扁	appos	person	24
问题	nmod:assmod	place	23
贸易	compound:nn	place	23
国家	compound:nn	abstract	23
小	nsubj	abstract	23
内容	nmod:assmod	event	23
有	nmod:prep	time	23
用	dobj	abstract	23
出现	nsubj	abstract	23
使	dobj	object	23
使用	dobj	abstract	23
去	nsubj	person	23
结构	compound:nn	abstract	23
同意	dobj	abstract	23
批准	nsubj	organization	23
机构	compound:nn	place	23
推行	dobj	abstract	23
提供	dobj	event	23
实力	compound:nn	abstract	23
存在	nsubj	abstract	23
成立	nsubj	organization	23
效益	compound:nn	abstract	23
人员	compound:nn	place	23
举办	dobj	event	23
官员	compound:nn	abstract	23
发挥	nmod:prep	abstract	23
取消	dobj	abstract	23
开展	dobj	abstract	23
建立	dobj	organization	23
机关	compound:nn	abstract	23
保持	nsubj	abstract	23
方向	compound:nn	abstract	23
资源	compound:nn	substance	22
成为	nsubj	abstract	22
破坏	dobj	abstract	22
开始	nsubj	event	22
处理	dobj	abstract	22
给	nsubj	person	22
有	dep	time	22
达到	nsubj	abstract	22
利益	compound:nn	person	22
行业	compound:nn	abstract	22
服务	compound:nn	abstract	22
有	nmod:prep	organization	22
人	conj	person	22
ｐｗ	dep	substance	22
议员	compound:nn	organization	22
说	ccomp	person	22
人	nmod:assmod	place	22
叫	dobj	person	22
从事	dobj	abstract	22
想	dobj	abstract	22
同意	nsubj	person	22
人员	compound:nn	organization	22
民众	compound:nn	place	22
扮演	dobj	person	22
增长	nsubj	quantity	22
增强	dobj	abstract	22
推进	dobj	abstract	22
来	dobj	object	22
签订	dobj	object	22
引起	nsubj	abstract	22
文明	compound:nn	abstract	22
取得	nsubj	abstract	22
技术	compound:nn	object	22
人大	compound:nn	place	22
BBS	dep	abstract	22
增加	nsubj	quantity	21
采用	dobj	abstract	21
叫	nsubj	person	21
节目	compound:nn	object	21
程序	compound:nn	abstract	21
发生	nsubj	place	21
生活	compound:nn	person	21
确保	dobj	abstract	21
起到	dobj	abstract	21
处理	dobj	event	21
长	nsubj	time	21
讲	dobj	abstract	21
官员	compound:nn	place	21
喜欢	nsubj	person	21
没有	dobj	person	21
时间	compound:nn	place	21
使	dobj	place	21
使	nsubj	event	21
允许	dobj	person	21
伙伴	compound:nn	event	21
经验	compound:nn	abstract	21
回答	dobj	object	21
报道	conj	object	21
从事	dobj	event	21
武器	compound:nn	abstract	21
解决	nmod:prep	abstract	21
政府	compound:nn	person	21
解除	dobj	abstract	21
法院	compound:nn	person	21
时间	compound:nn	abstract	21
换	dobj	abstract	21
同胞	compound:nn	place	21
用	nsubj	person	21
扩大	nsubj	abstract	21
资源	compound:nn	abstract	21
方面	compound:nn	object	21
买	nsubj	person	21
开发	compound:nn	abstract	21
进入	nsubj	person	21
表示	ccomp	abstract	21
合作	compound:nn	place	21
法院	compound:nn	organization	21
结束	dobj	abstract	21
部门	compound:nn	place	21
项目	compound:nn	object	21
势头	compound:nn	abstract	21
工业	compound:nn	abstract	21
经济	compound:nn	person	21
大陆	compound:nn	place	21
调整	dobj	abstract	21
谈判	compound:nn	abstract	21
大	dep	place	20
讨论	dobj	abstract	20
访问	nsubj	person	20
谈到	dobj	abstract	20
先生	dep	person	20
举行	dobj	abstract	20
有	advmod:loc	object	20
相信	nsubj	person	20
没有	dobj	place	20
过程	compound:nn	event	20
建设	nmod:assmod	place	20
改革	compound:nn	place	20
报告	compound:nn	abstract	20
研究	dobj	abstract	20
吃	dobj	object	20
受	nsubj	person	20
专家	compound:nn	abstract	20
团体	compound:nn	abstract	20
认识	dobj	person	20
进行	nsubj	event	20
决定	nsubj	person	20
去	dobj	organization	20
领导人	compound:nn	organization	20
没有	dobj	time	20
不同	nsubj	abstract	20
纪念	dobj	time	20
工作	compound:nn	place	20
关心	nsubj	person	20
好	nmod:topic	person	20
消息	nmod:assmod	organization	20
机构	compound:nn	quantity	20
建设	compound:nn	event	20
调查	compound:nn	abstract	20
保护	compound:nn	abstract	20
候选人	compound:nn	person	20
指出	ccomp	abstract	20
提出	nmod:prep	abstract	20
听	dobj	object	20
取得	nsubj	event	20
适应	dobj	abstract	20
知识	compound:nn	abstract	20
吕秀莲	appos	person	20
总额	compound:nn	event	20
收看	dobj	object	19
事故	compound:nn	abstract	19
造成	nmod:prep	abstract	19
造成	nsubj	abstract	19
引发	dobj	event	19
获得	nmod:prep	abstract	19
受到	nsubj	person	19
方面	compound:nn	event	19
问题	conj	object	19
说	nmod:prep	object	19
记者	compound:nn	place	19
是	nmod:prep	person	19
发展	nmod:assmod	place	19
有	advmod:loc	place	19
承担	dobj	abstract	19
增加	nsubj	abstract	19
达	nsubj	abstract	19
作出	nmod:prep	abstract	19
发现	nsubj	organization	19
处理	dobj	object	19
工作	compound:nn	event	19
说明	dobj	abstract	19
阶段	compound:nn	abstract	19
卖	dobj	object	19
好	nsubj	event	19
反对	nsubj	person	19
引进	dobj	abstract	19
提出	dobj	object	19
分析	dobj	abstract	19
执行	dobj	abstract	19
技术	conj	abstract	19
占	nsubj	quantity	19
排除	dobj	abstract	19
研究所	compound:nn	abstract	19
办	dobj	event	19
基金	compound:nn	abstract	19
教育	conj	abstract	19
公布	nsubj	organization	19
同意	nsubj	organization	19
计划	compound:nn	event	19
标准	compound:nn	abstract	19
中心	compound:nn	object	19
集团	compound:nn	abstract	19
恢复	dobj	event	19
设备	compound:nn	abstract	19
指出	nsubj	abstract	19
失去	dobj	abstract	19
法庭	compound:nn	place	19
提出	nmod:prep	event	19
发表	nmod:prep	event	19
提供	nsubj	abstract	19
增加	dobj	abstract	19
稳定	nmod:assmod	place	19
集团	compound:nn	organization	19
成为	dobj	organization	19
合作	nmod	abstract	19
金额	compound:nn	object	19
出口	compound:nn	abstract	19
提供	dobj	object	19
基地	compound:nn	object	19
报道	nmod:assmod	substance	19
增长率	compound:nn	abstract	19
吸引	dobj	quantity	19
研讨会	compound:nn	abstract	18
表达	dobj	abstract	18
目标	compound:nn	abstract	18
节目	compound:nn	abstract	18
事件	compound:nn	object	18
专家	compound:nn	object	18
改善	nsubj	abstract	18
了解	dobj	event	18
关注	dobj	abstract	18
欢迎	dobj	person	18
多	nsubj	object	18
经济	conj	abstract	18
说	ccomp	event	18
显示	nsubj	object	18
让	nsubj	person	18
表明	nsubj	abstract	18
爆发	nsubj	event	18
邀请	dobj	person	18
做	nmod:prep	place	18
里面	compound:nn	place	18
这个	dep	abstract	18
部分	nmod:assmod	abstract	18
解决	dobj	event	18
管理	conj	abstract	18
在	advmod:loc	abstract	18
借	dobj	quantity	18
到	dobj	abstract	18
提醒	dobj	person	18
一	dep	abstract	18
如何	nsubj	abstract	18
？	dep	abstract	18
出席	nsubj	person	18
给	dobj	quantity	18
前往	nsubj	person	18
过程	compound:nn	abstract	18
方法	compound:nn	abstract	18
少	nsubj	abstract	18
获得	nsubj	abstract	18
来源	compound:nn	abstract	18
支付	dobj	quantity	18
进入	nsubj	event	18
拥有	dobj	object	18
证明	nsubj	abstract	18
支持	dobj	organization	18
利益	nmod:assmod	person	18
满足	dobj	abstract	18
公布	dobj	object	18
生活	compound:nn	abstract	18
带来	nsubj	abstract	18
进行	nsubj	place	18
建设	dobj	place	18
提高	nsubj	abstract	18
纪录	compound:nn	place	18
环境	compound:nn	place	18
占	nmod:topic	abstract	18
提出	nmod:prep	organization	18
重视	dobj	abstract	18
金正日	appos	person	18
部长	compound:nn	organization	18
逮捕	nsubj	organization	18
访问	dobj	place	18
需求	compound:nn	place	18
人权	conj	abstract	18
法庭	compound:nn	event	18
人民	conj	organization	18
网络	compound:nn	abstract	18
管理局	compound:nn	place	18
稳定	conj	abstract	18
具	dobj	abstract	18
办公室	compound:nn	person	18
奠定	dobj	abstract	18
投资	nsubj	organization	18
贸易	nmod:prep	abstract	18
子弟	compound:nn	person	18
达	nsubj	organization	18
电视台	compound:nn	organization	17
组成	dobj	organization	17
透露	nsubj	person	17
受	nsubj	abstract	17
拥有	dobj	abstract	17
国	compound:nn	abstract	17
表示	nsubj	place	17
人物	compound:nn	abstract	17
放弃	dobj	abstract	17
欢迎	nsubj	person	17
生活	nmod:assmod	person	17
知道	dobj	abstract	17
加强	nmod:prep	abstract	17
需要	dobj	time	17
条件	compound:nn	abstract	17
发现	dobj	object	17
测验	compound:nn	abstract	17
觉得	ccomp	abstract	17
一样	nmod:prep	person	17
知道	dobj	event	17
发生	nmod:prep	place	17
呃	dep	substance	17
听	dobj	abstract	17
达	dobj	time	17
时代	compound:nn	abstract	17
找到	dobj	object	17
解决	dobj	abstract	17
不错	nsubj	abstract	17
妈	compound:nn	person	17
记者	compound:nn	abstract	17
政策	compound:nn	organization	17
时期	compound:nn	abstract	17
人	compound:nn	person	17
规划	compound:nn	abstract	17
业务	compound:nn	abstract	17
市场	compound:nn	quantity	17
没有	dep	abstract	17
不足	nsubj	abstract	17
令	nsubj	abstract	17
有所	nsubj	abstract	17
权利	compound:nn	abstract	17
拿	dobj	quantity	17
呼吁	dobj	place	17
安全	conj	abstract	17
扩大	dobj	event	17
违反	dobj	abstract	17
政策	compound:nn	event	17
缺乏	dobj	abstract	17
引进	dobj	quantity	17
群众	compound:nn	person	17
形势	compound:nn	place	17
地带	conj	place	17
爆发	dobj	event	17
负责人	compound:nn	organization	17
特区	compound:nn	abstract	17
改革	compound:nn	organization	17
来自	dobj	organization	17
有利于	dobj	abstract	17
打死	nsubj	person	17
代表	compound:nn	organization	17
举行	nmod:prep	person	17
代表	nsubj	abstract	17
任	dobj	person	17
运营	compound:nn	object	17
洽谈会	compound:nn	event	16
产生	nsubj	abstract	16
打破	dobj	abstract	16
危险	compound:nn	substance	16
关系	nmod	place	16
国家	dep	place	16
发表	nsubj	organization	16
是	nsubj	person	16
有	conj	abstract	16
赢得	dobj	abstract	16
谈	dobj	object	16
涉及	dobj	object	16
改变	nsubj	abstract	16
有	advmod:loc	person	16
电台	compound:nn	abstract	16
采访	nsubj	person	16
秩序	compound:nn	place	16
在	nsubj	object	16
情况	nmod:assmod	event	16
信息	compound:nn	abstract	16
办法	compound:nn	abstract	16
贷款	compound:nn	organization	16
降低	dobj	quantity	16
提供	nsubj	place	16
说	dobj	event	16
做	nmod:prep	event	16
人员	conj	person	16
减少	dobj	abstract	16
在	dobj	organization	16
显示	nsubj	event	16
公园	compound:nn	place	16
回来	nsubj	person	16
邮件	compound:nn	substance	16
出	dobj	object	16
让	nsubj	event	16
没有	nmod:prep	abstract	16
重要	nsubj	abstract	16
解散	dobj	organization	16
企业	conj	organization	16
设立	dobj	organization	16
制裁	compound:nn	abstract	16
是	nsubj	quantity	16
有	nmod:topic	abstract	16
成为	nsubj	organization	16
体现	dobj	abstract	16
力量	compound:nn	abstract	16
觉得	nsubj	person	16
妈妈	compound:nn	person	16
集团	compound:nn	place	16
发布会	compound:nn	object	16
问题	compound:nn	object	16
调整	compound:nn	abstract	16
情结	compound:nn	person	16
产生	nmod:prep	abstract	16
协会	compound:nn	place	16
系	compound:nn	abstract	16
带来	nmod:prep	person	16
引述	dobj	abstract	16
援助	compound:nn	abstract	16
协定	compound:nn	abstract	16
支持	dobj	event	16
判处	dobj	abstract	16
沙龙	appos	person	16
共和国	compound:nn	person	16
充满	dobj	abstract	16
实现	nsubj	abstract	16
政治局	compound:nn	organization	16
协议	compound:nn	event	16
超过	dobj	abstract	16
政策	conj	abstract	16
加快	dobj	abstract	16
为	nsubj	quantity	16
停止	dobj	abstract	16
成果	compound:nn	abstract	16
形成	nsubj	abstract	16
节目	nmod:assmod	substance	16
缓解	dobj	abstract	16
银行	conj	organization	16
教学	compound:nn	language	16
大厦	compound:nn	organization	15
，	dep	abstract	15
节目	compound:nn	place	15
成为	nsubj	object	15
问题	compound:nn	substance	15
没有	nsubj	place	15
承认	dobj	abstract	15
实现	dobj	object	15
否认	dobj	abstract	15
设立	nsubj	organization	15
宣布	dobj	abstract	15
获得	nmod:prep	event	15
国	conj	place	15
看到	nmod:prep	object	15
对手	compound:nn	abstract	15
一样	nmod:prep	abstract	15
利用	dobj	object	15
赶到	dobj	place	15
看到	dobj	object	15
利益	compound:nn	abstract	15
注意	nsubj	person	15
身上	compound:nn	person	15
尽	dobj	abstract	15
是	nsubj	event	15
说	dep	substance	15
开	nsubj	person	15
做	nmod:prep	person	15
医生	compound:nn	abstract	15
法	compound:nn	abstract	15
要	dobj	person	15
多	nsubj	event	15
提供	dobj	quantity	15
保证	dobj	abstract	15
有	nsubj	time	15
包括	dobj	object	15
机关	compound:nn	organization	15
听	dobj	substance	15
带来	nmod:prep	abstract	15
部门	compound:nn	person	15
运用	dobj	abstract	15
媒体	compound:nn	object	15
占	dobj	abstract	15
地区	compound:nn	abstract	15
建设	dobj	object	15
到	dobj	object	15
程度	compound:nn	abstract	15
竞争力	compound:nn	place	15
制度	compound:nn	event	15
竞争	compound:nn	place	15
发展	dobj	object	15
负责	dobj	abstract	15
服务	nmod:prep	person	15
严重	nsubj	abstract	15
有所	dobj	abstract	15
开发	conj	abstract	15
主席	nmod:assmod	organization	15
发动	dobj	event	15
结束	nsubj	person	15
议题	compound:nn	abstract	15
代表	dobj	organization	15
发表	nsubj	abstract	15
遭到	nsubj	person	15
朱容基	appos	person	15
要求	nsubj	abstract	15
范围	compound:nn	abstract	15
感到	nsubj	person	15
顾问	compound:nn	abstract	15
占	nsubj	abstract	15
介绍	dobj	abstract	15
社会	conj	abstract	15
工作	compound:nn	organization	15
企业	compound:nn	object	15
大会	compound:nn	place	15
投资	compound:nn	quantity	15
开发	compound:nn	place	15
推进	dobj	event	15
实现	dobj	quantity	15
减轻	dobj	abstract	15
另	dep	event	15
成员	nmod:assmod	organization	15
项目	compound:nn	place	15
无	dobj	person	15
上涨	nsubj	quantity	15
