中央 纪律 检查 委员会	organization	organization	2
朝	place	gpe	34
香港 中华 总商会	organization	organization	3
利库德	organization	organization	4
塞尔维亚 反对党 联盟	organization	organization	2
黑山 社会 人民党	organization	organization	4
欧	place	gpe	7
浙江省	place	gpe	7
沙特阿拉伯	place	gpe	20
葡萄牙	place	gpe	14
粤	place	gpe	6
中华	place	gpe	34
车臣	place	gpe	12
上帝军	organization	organization	4
刚果金	place	gpe	11
德克萨斯州	place	gpe	6
斐济	place	gpe	18
萨德尔区	place	gpe	2
乌克兰	place	gpe	11
刚果	place	gpe	7
战争 罪行 法庭	organization	organization	4
美国 之 音	organization	organization	228
爱尔兰	place	gpe	10
中东	place	gpe	3
以军	organization	organization	8
社会党	organization	organization	12
黑山	place	gpe	9
渔护署	organization	organization	2
佛教	organization	organization	5
好莱坞	organization	organization	8
保守党	organization	organization	6
利库德党	organization	organization	3
北爱尔兰	place	gpe	14
伊斯兰	organization	organization	5
匈牙利	place	gpe	2
里斯本	place	capital	3
葡国	place	gpe	7
北埔人	person	person	9
帛琉	place	gpe	62
萨尔瓦多	place	gpe	10
亚洲	place	gpe	30
义大利	place	gpe	2
八里	place	gpe	59
闽	place	gpe	4
萨国	place	gpe	9
纳米比亚	place	gpe	4
乌	place	gpe	6
成都	place	city	2
伊军	organization	organization	2
东亚	place	gpe	5
米国	place	gpe	2
科大	organization	organization	21
国家 广电 总局	organization	organization	16
广东省 总工会	organization	organization	2
腾讯	organization	organization	32
弗吉尼亚	place	gpe	44
美铁	organization	organization	2
耶稣会	organization	organization	2
国米	organization	organization	15
02年	time	date	1
04年	time	date	2
05年 7月	time	date	1
07－01－31 18：14：17	time	time	1
08２００８	time	date	1
1 个 小时	time	time	1
10 miles	quantity	quantity	1
10 个 月	time	date	1
10 元	quantity	money	1
10 年 以后	time	date	1
104	organization	organization	1
104 人力 银行	organization	organization	2
108万 吨	quantity	quantity	1
10月	time	date	1
10％	percent	percent	4
1111 人力 银行	organization	organization	3
11月 15日	time	date	1
11月 15日 － 25日	time	date	1
11月 19日	time	date	1
11月 23日	time	date	1
11月 25日	time	date	1
11月 29日	time	date	1
11月 末	time	date	1
11月23日 20：45分	time	time	1
11月24日	time	date	1
11月份	time	date	1
12 个 月	time	date	1
12 年 前	time	date	1
120 mile	quantity	quantity	1
120万 吨	quantity	quantity	1
12月 3日	time	date	1
14 小时	time	time	1
14 年	time	date	3
14 － 17	time	date	2
140 mile	quantity	quantity	1
14万多 港币	quantity	money	1
15 kg	quantity	quantity	1
15 分钟	time	time	2
150 小时	time	date	3
150 美元	quantity	money	1
1500 元	quantity	money	2
150％	percent	percent	1
1519年	time	date	1
1520年	time	date	1
15％	percent	percent	3
1618年	time	date	1
165 元	quantity	money	1
1670 元	quantity	money	1
16日	time	date	1
17－8 个 小时	time	time	1
1959年	time	date	1
1964年	time	date	1
1964年 3月 11日	time	date	1
1976年	time	date	1
1977年	time	date	1
1983年	time	date	1
1985年	time	date	1
1997年	time	date	2
1998年 至 2006年	time	date	1
19万 港币	quantity	money	1
19％ 左右	percent	percent	1
1万 美元	quantity	money	3
1亿 美元	quantity	money	1
1月 11日	time	date	1
1月 14日	time	date	1
1．8 元	quantity	money	1
1．9％	percent	percent	1
1／4 英寸	quantity	quantity	1
2	place	fac	1
2 个 多 小时	time	time	1
2 个 月	time	date	1
2 天	time	date	1
2 度	quantity	quantity	1
2 折 上下	percent	percent	1
20 岁	time	date	1
20 年	time	date	1
20 年 前	time	date	1
200	quantity	money	2
200 元	quantity	money	1
2000 元	quantity	money	1
2000 元 以下	quantity	money	1
2000年	time	date	1
2000年 11月	time	date	1
2000－01年	time	date	1
2001 和平 海报 创作 比赛	event	event	1
2001年	time	date	3
2002年	time	date	1
2003年	time	date	1
2004年 10月 1日	time	date	1
2004年 7月 22日	time	date	1
2005年	time	date	4
2005年 10月 21日 23：30	time	time	1
2005年 元月	time	date	1
2006年	time	date	11
2006年 1 到 11月	time	date	1
2006年 11月 和 12月 连续 两 个 月	time	date	1
2006年 底	time	date	1
2007 01 04	time	date	1
2007 01 07	time	date	1
2007年	time	date	5
2007年 01月 10日 09：15	time	time	1
2007－01－13 13：34：56	time	time	1
2007－01－14 14：00：25	time	time	1
2008年	time	date	1
2010年	time	date	1
2015年	time	date	1
2020年	time	date	1
20多 岁	time	date	1
20多 年	time	date	1
20％	percent	percent	12
23％	percent	percent	1
24 K	quantity	quantity	1
25 miles	quantity	quantity	1
25 ml	quantity	quantity	1
25%	percent	percent	1
250 公斤	quantity	quantity	1
25％	percent	percent	1
28 周年	time	date	1
28 岁	time	date	2
28 年	time	date	2
28日	time	date	1
2日	time	date	2
2．4 元	quantity	money	1
2．4％	percent	percent	1
2．5％	percent	percent	1
2．99 美元	quantity	money	1
3 个 月 后	time	date	1
3 周	time	date	1
3 年	time	date	1
3 折 上下	percent	percent	1
30 元	quantity	money	1
3000 元 左右	quantity	money	1
30％	percent	percent	4
33％	percent	percent	1
35 秒	time	time	1
35亿 美元	quantity	money	1
37 人力 银行	organization	organization	1
3日	time	date	2
3％	percent	percent	1
3－4 个 百分点	percent	percent	1
3．1亿 美元	quantity	money	2
3．6 折 上下	percent	percent	1
4 个 多 小时	time	time	1
4 个 多 月	time	date	1
4 年	time	date	1
4 年 前	time	date	1
4 度	quantity	quantity	1
40 美元	quantity	money	1
4000 平方米	quantity	quantity	1
4000多 美元	quantity	money	3
400多 公里	quantity	quantity	1
40万 吨	quantity	quantity	1
40万亿 人民币	quantity	money	1
40％	percent	percent	3
42％	percent	percent	1
4亿 美元	quantity	money	1
4月 之前	time	date	1
4％	percent	percent	1
4．5％	percent	percent	1
4．9％	percent	percent	1
5 元	quantity	money	2
5 年	time	date	1
5 年 后	time	date	1
50 元	quantity	money	2
50 分钟	time	date	1
50 分钟	time	time	1
5000 元 以下	quantity	money	1
50％	percent	percent	2
51．com	organization	organization	4
5万 麦	quantity	quantity	1
5千万 吨	quantity	quantity	2
5点多	time	time	1
5％	percent	percent	2
6 个 月	time	date	1
6 年	time	date	1
6 年 多 前	time	date	1
6400 元 以上	quantity	money	1
65％	percent	percent	2
67 公里	quantity	quantity	1
67．65万 吨	quantity	quantity	1
69％	percent	percent	1
6％	percent	percent	3
7 天	time	date	1
70 美元 左右	quantity	money	1
70％	percent	percent	1
70％ 以上	percent	percent	1
7月	time	date	1
7．1 米	quantity	quantity	1
8 元	quantity	money	2
8 磅	quantity	quantity	1
800 元	quantity	money	2
8000亿 美元	quantity	money	2
80％	percent	percent	9
8d call	object	product	1
9 天	time	date	1
90％	percent	percent	2
90％ 以上	percent	percent	1
911	organization	organization	1
921 大 地震	event	event	1
92年 至 2005年	time	date	1
98年	time	date	1
9月 9日	time	date	1
A14062	person	person	3
AC	organization	organization	2
AC米兰	organization	organization	1
APEC	event	event	1
ARSU	person	person	2
AS TERAS GOES BY	abstract	work_of_art	1
Andreas	person	person	3
Andrei Makine	person	person	1
BABOO	organization	organization	1
BLUR门	organization	organization	1
Bcc	person	person	1
Bcc （ Bcc ）	person	person	2
Beijing	place	gpe	3
C3 CRM	object	product	10
CHINA	organization	organization	1
CIC	organization	organization	2
CK	object	product	1
COSTCO	organization	organization	1
CRM	object	product	2
CY	person	person	3
Canada	place	gpe	1
ChinaNews	place	gpe	7
Cisco	organization	organization	1
CoolBid 酷必得	organization	organization	1
Cunliffe	person	person	2
DC	place	gpe	1
DONEWS	abstract	work_of_art	1
DONEWS	organization	organization	2
DULM	person	person	1
Dataplay	organization	organization	1
DavidCunliffe	person	person	1
Dift Wu	person	person	1
Dreamer	person	person	2
E-Tech 回收 公司	organization	organization	1
Ebay	organization	organization	1
Eric Levine	person	person	4
EricBaker	person	person	1
Excel	object	product	1
Fluhr	person	person	2
Fri Jan 5 13：41：01 2007	time	time	1
Fri May 13 15：22：44 2005	time	time	1
Garage.com	organization	organization	1
God	person	person	2
Golo	person	person	1
Google	organization	organization	2
HR	organization	organization	1
Haruo I. Remeliik	person	person	1
Howick	place	gpe	1
Howick Domain	place	fac	1
IBM	organization	organization	2
IQ 97	object	product	2
IQ 97 网际 搜寻家	object	product	1
Ita Thau	person	person	1
Jan 21 21：12：01 2007	time	time	1
Jan 22 21：10：06	time	time	1
January 01 10：50AM	time	time	1
January 01 9：04PM	time	time	1
January 04 7：23PM	time	time	1
JeffFluhr	person	person	1
Jenny Shipley	person	person	2
Johnny Itaru Kishigawa	person	person	1
KB	person	person	1
LA	place	gpe	2
LYSH	person	person	1
Levi's	object	product	1
M on Jan 109 ： 13 ： 552007	time	time	1
M on Jan 113 ： 26 ： 222007	time	time	1
M 族 飞弹	object	product	3
MD	place	gpe	1
MINI COOPER	object	product	1
MSN	organization	organization	5
MTV	organization	organization	1
Manukau	place	gpe	1
Marc Levy	person	person	1
Marcus Bailey	person	person	1
Marten	person	person	1
MichaelZhou	person	person	3
Mon Jan 1 12：05：53 2007	time	time	1
Mon Jan 100 ： 16 ： 172007	time	time	1
Mon Jan 15 05：15：41 2007	time	time	1
Mon Jan 15 09：00：15 2007	time	time	1
Mon Jan 29 14：57：49 2007	time	date	1
Montgomery Village	place	gpe	1
Montgomery Village Ave	place	fac	1
N 多 年	time	date	1
N 年 前	time	date	1
NGO	organization	organization	1
NOVA 商场	place	fac	1
OLED	object	product	2
ON 档 戏	abstract	work_of_art	2
PMIC 公司 场区	place	fac	1
POLO	object	product	1
Percy	person	person	2
Pleasant	place	gpe	1
Prada	object	product	1
Prada	organization	organization	1
Priceline.com	organization	organization	2
RAMBUS 规格 主 记忆体	object	product	1
RTP	place	gpe	1
SAV	object	product	1
SKII	object	product	1
SKII	organization	organization	2
SONY 唱片	organization	organization	1
Samsung	organization	organization	1
SanJose	place	gpe	1
Sat Jan 20 09：51：22 2007	time	time	1
Sharon	person	person	3
Sharon Stewart	person	person	1
Sheraton	place	fac	1
Shopping．com	organization	organization	1
Skype	organization	organization	1
Smash	person	person	6
StubHub	organization	organization	6
Sun Jan 14 17：12：49 2007	time	time	1
Sun Jan 21 11：23：38 2007	time	time	1
Sun Jan 21 11：59：44 2007	time	time	1
Sun Jan 21 12：01：59 2007	time	time	1
Sun Jan 21 12：44：40 2007	time	time	1
Sun Jan 21 21：10：52 2007	time	time	1
TCL	organization	organization	1
TESCO	organization	organization	2
TITI	person	person	1
TO THE END	abstract	work_of_art	1
TOYOTA	object	product	1
TVBS	organization	organization	1
Taiwan News	abstract	work_of_art	1
Thu Feb 1 08：28：20 2007	time	time	1
Thu Feb 12 3：53：45 2007	time	date	1
Thu Jan 11 03：06：25 2007	time	time	1
Thu Jan 11 15：37：50 2007	time	time	1
Thu Jan 11 15：40：06 2007	time	time	1
Thu Jan 18 12：44：34 2007	time	time	1
Thu Jan 25 21：38：45 2007	time	time	1
Tmac	person	person	3
Toshiba	organization	organization	1
Tue Jan 16 22：51：46 2007	time	time	1
Tue Jan 2 12：18：26 2007	time	time	1
Tue Jan 2 16：51：46 2007	time	time	1
Tue Jan 2 17：05：29 2007	time	time	1
Tue Jan 2 19：23：41 2007	time	time	1
Tue Jan 23 04：55：30 2007	time	time	1
Tue Jan 23 08：51：42 2007	time	time	1
Tue Jan 23 11：47：27 2007	time	time	1
Tue Jan 23 12：38：38 2007	time	time	1
Tue Jan 23 14：17：45 2007	time	time	1
Tue Jan 23 23：40：27 2007	time	time	1
Tue Jan 30 19：34：54 2007	time	time	1
V 频道	organization	organization	1
WTO	organization	organization	1
Wal-Mart （ 威玛	organization	organization	1
Wal－Mart	organization	organization	1
Wed Jan 17 10 ： 09 ： 13 2007	time	time	1
Wed Jan 24 00：42：30 2007	time	time	1
Wed Jan 24 06：42：04 2007	time	time	1
Wed Jan 24 13：27：38 2007	person	person	1
Wed Jan 24 13：29：50 2007	time	time	1
Wed Jan 24 13：30：53 2007	time	time	1
Wed Jan 24 14：03：22 2007	time	time	1
Wed Jan 3 00：39：42 2007	time	time	1
Wed Jan 31 11：16：04 2007	time	time	1
ZDNet	organization	organization	1
a320	object	product	1
alexa	organization	organization	1
angstrom	person	person	2
bill shen	person	person	2
bingladen	person	person	2
blue jeans	organization	organization	1
buabua	person	person	2
camary	object	product	1
catalase	person	person	2
chaoxing	person	person	2
conjee	person	person	3
crazyfrank	person	person	1
damit	person	person	4
duduyuu	person	person	2
eBay	organization	organization	6
eの蜗牛	person	person	1
f	object	product	1
f15	object	product	1
f16	object	product	1
fangfang	person	person	3
fishing days	person	person	2
fishingdays	person	person	2
for code	person	person	1
f－22	object	product	3
gaddy	person	person	1
goodegg	person	person	2
google	organization	organization	1
handld k	person	person	1
handldk	person	person	1
hiro	person	person	1
hrf rank	person	person	1
hrfrank	person	person	1
huff	person	person	2
iseesea	person	person	2
iseesoisee	person	person	1
jayleno	person	person	1
jilian	person	person	3
julio	person	person	1
july	person	person	1
lolo	person	person	3
mikecat	person	person	3
mingf m	person	person	1
mingfm	person	person	1
nihuai	person	person	3
ontheway	person	person	8
pl－12	object	product	1
poqi	person	person	3
ppww	person	person	2
predispositionplace	loc	5
seahome	person	person	2
shopex	organization	organization	1
summer	time	date	1
tattyteddy	person	person	2
tattyteddywhite	person	person	1
usana－msi	person	person	1
vox	person	person	3
vtiger	object	product	2
vtiger CRM	object	product	1
wildcat	person	person	1
winneragain	person	person	2
wmkj2006	person	person	5
wmkj2006 （ 撒哈拉 ）	person	person	1
xiaoge	person	person	3
xiaojueniu	person	person	1
yeding	person	person	2
yinduasan	person	person	3
zhu xi	person	person	1
zhuxi	person	person	1
“	abstract	work_of_art	1
“ 2006年 世界 电信展 ”	event	event	1
“ 下雨天 “	abstract	work_of_art	1
“ 中国 潜艇 尾随 美国 ‘ 小鹰 ’ 号 航母 战斗群 ”	abstract	work_of_art	1
“ 人权 观察 ” 组织	organization	organization	1
“ 人民 良心 ” 奖	abstract	work_of_art	1
“ 六 项 保证 ”	abstract	law	1
“ 六·四” 事件	event	event	1
“ 台湾 关系法 ”	abstract	law	1
“ 国际 志愿者 日 ”	time	date	1
“ 大连周 ”	event	event	1
“ 山姆 兄弟 ” 行动	event	event	1
“ 岂有此理 “	abstract	work_of_art	1
“ 峰安 公司 ” 的 资金 掏空 一 案	event	event	1
“ 巴基斯坦 穆斯林 联盟 ”	organization	organization	1
“ 库勒号 ” 军舰 爆炸 事件	event	event	1
“ 散步 ” 事件	event	event	1
“ 暴风 ” 突击队	organization	organization	1
“ 机动 堡垒 ”	object	product	1
“ 法塔赫 ”	organization	organization	1
“ 苍鹭 ” （ Heron ）	object	product	1
“ 苍鹭 ” （ Heron ） 无人 机	object	product	1
“ 诺贝尔 和平 奖 ” 委员会	organization	organization	1
“ 青年 就业 基地 ” 开展礼	event	event	1
“ Ｗ ” 布什	person	person	1
“奈杰尔·斯皮维	person	person	1
”第２４	ordinal	ordinal	1
○．三 倍	percent	percent	1
○．三 公分	quantity	quantity	1
○．三 美元	quantity	money	1
○．六 美元	quantity	money	1
○．四 美元	quantity	money	1
、 两 年	time	date	1
《 东京 新闻 》	organization	organization	1
《 中华 当代 百 家 艺术 大展	abstract	work_of_art	1
《 中国 “ 六·四” 真相 》	abstract	work_of_art	1
《 中国 青年报 》	organization	organization	1
《 中实 晚报 》	organization	organization	1
《 中文 导报 》	organization	organization	1
《 互相 关系 准则 》	abstract	law	1
《 亲情树 》	abstract	work_of_art	1
《 人民 日报 》	organization	organization	3
《 你 我 之间 》	abstract	work_of_art	10
《 信息 安全 技术 公钥 基础 设施 签名 生成 应用 程序 的 安全 要求 》	abstract	law	1
《 儒学 联合 论坛 学术厅 》	abstract	work_of_art	1
《 兄弟们 》	abstract	work_of_art	1
《 八路军 》	abstract	work_of_art	1
《 公民 及 政治 权力 公约 》	abstract	law	1
《 华尔街 日报 》	organization	organization	5
《 华盛顿 时报 》	organization	organization	1
《 华盛顿 邮报 》	organization	organization	7
《 南 北 韩 共同 声明 》	abstract	law	1
《 南华 早报 》	organization	organization	1
《 卡秋莎 》	abstract	work_of_art	1
《 印度 教徒 报 》	organization	organization	1
《 原则 宣言 》	abstract	law	1
《 受难节 和平 协定 》	abstract	law	2
《 可靠 来源 》	abstract	work_of_art	1
《 名利场 》	organization	organization	1
《 向 ＆ ｑｕｏｔ ； 大众版 ＆ ｑｕｏｔ ； 说 不 》	abstract	work_of_art	1
《 和平 案例 ： 如何 解决 阿拉伯 － 以色列 冲突 》	abstract	work_of_art	1
《 回首 来 时 路	abstract	work_of_art	1
《 国家 周刊 》	organization	organization	1
《 国际 先驱 导报 》	organization	organization	3
《 国际 经济 、 社会 和 文化 公约 》	abstract	law	1
《 国际法 准则 》	abstract	law	1
《 圣经 》	abstract	work_of_art	1
《 垂直 打击 》	abstract	work_of_art	1
《 复活节 协议 》	abstract	law	2
《 大公报 》	organization	organization	1
《 天津市 实施 〈 中华 人民 共和国 台湾 同胞 投资 保护法 〉 办法 》	abstract	law	1
《 妇女 权益 保护法 》	abstract	law	1
《 妻子 》	abstract	work_of_art	1
《 婚姻法 》 第２４ 条 第１ 款	abstract	law	1
《 宣言报 》 编辑 大楼	place	fac	1
《 家乡 》	abstract	work_of_art	1
《 弗吉尼亚 公私法 》	abstract	law	1
《 惊天 大 阴谋 》	abstract	work_of_art	2
《 文汇报 》	organization	organization	1
《 新 科学家 》	organization	organization	1
《 新京报 》	organization	organization	2
《 新闻 周刊 》	organization	organization	1
《 无级 》	abstract	work_of_art	1
《 时事 经纬 》	abstract	work_of_art	5
《 时事 通讯 》	abstract	work_of_art	1
《 星岛 日报 》	organization	organization	1
《 有关 南 北 韩 和解 与 互 不 侵犯 及 交流 合作 的 协议书 》	abstract	law	1
《 有关 韩 半岛 无核化 的 共同 宣言 》	abstract	law	1
《 母亲 》	abstract	work_of_art	2
《 毛泽东 保健 饮食 生活 》	abstract	work_of_art	1
《 毛泽东 逝世 28 周年 忌日 中国 官方 媒体 静悄悄 》	abstract	work_of_art	1
《 民主 论坛 》	organization	organization	1
《 沉默 的 证人 》	abstract	work_of_art	2
《 洛杉矶 时报 》	organization	organization	2
《 深圳 人均 GDP 之 谜	abstract	work_of_art	1
《 版权法 》 第１０７ 节 规定	abstract	law	1
《 牛肉 》	abstract	work_of_art	1
《 独立 宣言 》	abstract	law	1
《 独立 报 》	organization	organization	1
《 电子 签名法 》	abstract	law	2
《 电子 签名法 》 中 第十三 条	abstract	law	1
《 眼镜蛇 ２ 》	abstract	work_of_art	1
《 站 在 高岗 上 》	abstract	work_of_art	1
《 第一 财经 日报 》	abstract	work_of_art	2
《 纽约 时报 》	abstract	work_of_art	1
《 经济 、 社会 和 文化 公约 》	abstract	law	1
《 继承法 》 第１０ 条	abstract	law	2
《 综述 周刊 》	organization	organization	1
《 网 上 时报 》	organization	organization	1
《 网上 银行 应 取蒂 大众版 》	abstract	work_of_art	1
《 美国 法典 》 第１７ 章 第１０７ 节	abstract	law	1
《 老年人 权益 保护法 》	abstract	law	1
《 老年人 权益 保障法 》	abstract	law	1
《 联合国 宪章 》	abstract	law	1
《 解放军 报 》	organization	organization	1
《 起义报 》	organization	organization	1
《 远东 经济 评论 》	organization	organization	1
《 邮报 》	organization	organization	3
《 里士满 时报 ── 时事 通讯 》	organization	organization	1
《 里士满 时报 － 时事 通讯 》	organization	organization	1
《 金融 时报 》	abstract	work_of_art	1
《 金融 时报 》	organization	organization	1
《 长征 》	abstract	work_of_art	1
《 飞天	abstract	work_of_art	1
《 ６１５ 南 北 韩 共同 宣言 》	abstract	law	1
《 Ｅｔｙｍｏｌｏｇｙ ｏｆ ＡＤｉｓｔｒｏ 》	abstract	work_of_art	1
「 天南地北 」	person	person	1
「 小 牛津 」 双语 学校	place	fac	1
「 就业 情报网	organization	organization	1
「 快可立 」 奶茶	object	product	1
「 李 资政	person	person	1
「 美 日 防卫 合作 指南	abstract	work_of_art	1
一	abstract	law	1
一	ordinal	ordinal	12
一	place	fac	1
一	quantity	money	1
一	time	date	1
一	time	time	2
一 , 两 年	time	date	1
一 、 两 年	time	date	1
一 、 二 天	time	date	1
一 、 二十 公尺	quantity	quantity	1
一 上午	time	time	2
一 两 天	time	date	2
一 两 天	time	time	1
一 两 年	time	date	1
一 个	quantity	quantity	5
一 个 下午	time	time	1
一 个 世纪	time	date	1
一 个 世纪 以前	time	date	1
一 个 中国	abstract	law	1
一 个 人 的 圣经	abstract	work_of_art	4
一 个 住宅楼	place	fac	1
一 个 半 小时	time	time	5
一 个 半 月	time	date	3
一 个 多 小时	time	time	5
一 个 多 少时	time	time	1
一 个 多 星期	time	date	2
一 个 多 星期 之前	time	date	1
一 个 多 月	time	date	12
一 个 多 礼拜	time	date	1
一 个 多 钟头	time	time	1
一 个 小时	time	time	15
一 个 小时 以后	time	time	1
一 个 早上	time	time	1
一 个 早晨	time	time	1
一 个 星期	organization	organization	1
一 个 星期	time	date	27
一 个 星期 之前	time	date	1
一 个 星期 以前	time	date	1
一 个 晚上	time	time	1
一 个 月	time	date	41
一 个 月 之前	time	date	2
一 个 月 以后	time	date	2
一 个 月 内	time	date	1
一 个 月 前	time	date	2
一 个 百分点	percent	percent	1
一 个 礼拜	time	date	6
一 个 礼拜 后	time	date	1
一 个 礼拜 多 一点儿	time	date	1
一 个 钟头	time	time	2
一 个 钟点	time	time	1
一 人	quantity	quantity	1
一 任 到 二 任 期间	time	date	1
一 份 有关 制裁 伊朗 的 决议 草案	abstract	law	1
一 位	abstract	work_of_art	1
一 位	quantity	quantity	1
一 元	quantity	money	1
一 党 独大 时代	time	date	1
一 公尺 半	quantity	quantity	2
一 公里	quantity	quantity	4
一 分 半 钟	time	time	1
一 分 钱	quantity	money	10
一 分分	time	time	1
一 分局	organization	organization	2
一 分钟	time	time	8
一 分钟 后	time	time	1
一 到 十 度	quantity	quantity	1
一 到 十一月份	time	date	2
一 刻钟	time	time	4
一 厘 钱	quantity	money	1
一 号	ordinal	ordinal	1
一 名	quantity	quantity	6
一 周	time	date	6
一 周 前	time	date	1
一 周 后	time	date	1
一 周 多	time	date	1
一 周年	time	date	2
一 周末	time	date	1
一 国 两 制	abstract	law	4
一 场 游戏 一 场 梦	abstract	work_of_art	1
一 块 五	quantity	money	1
一 块 四	quantity	money	1
一 块 美金	quantity	money	1
一 块 钱	quantity	money	5
一 埃居	quantity	money	1
一 多 小时	time	time	1
一 夜	time	time	6
一 夜 之 隔	time	time	1
一 大 清早	time	time	1
一 天	time	date	42
一 天 下午	time	time	1
一 天 两 天	time	date	1
一 天 之后	time	date	1
一 天 以后	time	date	1
一 天 前	time	date	1
一 天 半	time	date	1
一 天 多	time	date	2
一 寸	quantity	quantity	1
一 封	quantity	quantity	1
一 小时	time	time	12
一 岁	time	date	6
一 岁 多	time	date	1
一 平方公里	quantity	quantity	1
一 平方米	quantity	quantity	1
一 年	time	date	102
一 年	time	time	1
一 年 不 到	time	date	1
一 年 之内	time	date	1
一 年 以上	time	date	1
一 年 前	time	date	10
一 年 半	time	date	5
一 年 半 前	time	date	1
一 年 半 后	time	date	1
一 年 多	time	date	8
一 年 多 前	time	date	1
一 年 左右	time	date	1
一 年 来	time	date	6
一 年 零 两 个 月	time	date	1
一 度	quantity	quantity	2
一 整 个 星期	time	date	1
一 整 夜	time	time	2
一 整 天	time	date	4
一 整天	time	date	1
一 斗	quantity	quantity	1
一 斗 米	quantity	quantity	3
一 斤	quantity	quantity	6
一 日	time	date	3
一 早上	time	time	1
一 星期	time	date	7
一 星期 前	time	date	1
一 晚	time	time	1
一 晚上	time	time	2
一 次	quantity	quantity	2
一 次 世界 大战	event	event	1
一 甲 地	quantity	quantity	1
一 秒	time	time	4
一 秒钟	time	time	1
一 等	ordinal	ordinal	4
一 级	quantity	quantity	1
一 美元	quantity	money	2
一 至 二月份	time	date	2
一 至 十一月	time	date	3
一 至 十一月份	time	date	1
一 至 十月	time	date	2
一 艘	quantity	quantity	1
一 英里	quantity	quantity	2
一 部	quantity	quantity	1
一 间	quantity	quantity	1
一 项	quantity	quantity	1
一七一 平方公里	quantity	quantity	1
一七七六	time	date	1
一七九六	time	date	1
一七五七	time	date	1
一万 人民币	quantity	money	1
一万 元	quantity	money	5
一万 吨	quantity	quantity	3
一万 块 钱	quantity	money	2
一万 多 块 钱	quantity	money	1
一万 平方米	quantity	quantity	1
