ⲥⲱⲟⲩϩ	dislocated	place	1
ⲙⲟⲩⲧⲉ	nmod	time	1
ϩⲓⲟⲙⲉ	conj	person	1
ⲓⲏⲥⲟⲩⲥ	appos	person	1
ⲉⲡⲓⲑⲩⲙⲉⲓ	nmod	object	1
ⲛⲁ	nmod	object	1
ⲣⲱⲙⲉ	acl	object	1
ⲧⲁϣⲉⲟⲉⲓϣ	nmod	abstract	1
ⲛⲟⲩϫⲉ	nmod	object	1
ⲧⲁⲉⲓⲟ	nmod	person	1
ⲕⲏⲣⲩⲥⲥⲉ	nmod	organization	1
ϫⲱ	nmod	animal	1
ⲟⲩⲟⲛ	nmod	person	1
ⲟⲩⲉϩⲥⲁϩⲛⲉ	nmod	abstract	1
ⲗⲱϫϩ	nmod	abstract	1
ⲥⲱⲧⲉ	nmod	object	1
ⲉⲓⲱⲣϩ	dobj	abstract	1
ϩⲟ	nmod	person	1
ⲙⲟϣⲧ	nmod	time	1
ⲙⲟⲛⲕ	nmod	place	1
ⲓⲱϩⲁⲛⲛⲏⲥ	appos	person	1
ⲟⲩⲱϭⲡ	nmod	place	1
ⲣⲁϩⲧ	nmod	abstract	1
ϣⲧⲏⲛ	acl	object	1
ϩⲙ	appos	abstract	1
ϯⲃⲁⲡⲧⲓⲥⲙⲁ	nmod	object	1
ⲛⲁⲩ	parataxis	person	1
ϣⲁϫⲉ	vocative	person	1
ⲑⲗⲓⲃⲉ	nmod	substance	1
ⲧⲟⲕ	nmod	person	1
ϩⲙⲉ	nmod	time	1
ⲥⲱⲧⲉ	nmod	time	1
ⲁⲣⲭⲏ	nmod	abstract	1
ϭⲟⲧⲡ	nmod	time	1
ⲡⲛⲏ	nmod	place	1
ⲗⲟ	nmod	time	1
ⲟⲩ	parataxis	abstract	1
ⲙⲓⲛⲉ	nmod	event	1
ⲟⲩⲛⲧⲁ	nmod	abstract	1
ϣⲱⲡⲉ	dislocated	abstract	1
ⲧⲁⲓⲟ	nsubj	abstract 	1
ⲟⲩϯ	dobj	abstract	1
ⲙⲛⲧϩⲏⲕⲉ	nmod	animal	1
ⲣⲏ	nmod	place	1
ⲕⲁϩ	nmod	person	1
ϯ	dobj	abstract	1
ⲗⲁⲁⲩ	nmod	person	1
ⲥⲣϥⲉ	nmod	abstract	1
ⲙⲏⲧⲉ	nmod	object	1
ϣⲱⲡⲉ	dislocated	time	1
ϭⲛ	dobj	abstract 	1
ⲧⲓⲙⲏ	nmod	animal	1
ⲡⲓⲥⲧⲉⲩⲉ	nmod	abstract	1
ϫⲓ	nmod	object	1
ⲣⲁⲧ	nmod	person	1
ⲁⲡⲁⲧⲁ	nsubj	abstract	1
ⲕⲱ	nmod	person	1
ⲕⲟⲩⲓ	nmod	abstract	1
ⲥⲟⲧ	nmod	object	1
ⲡ	acl	time	1
ϥⲓ	nmod	abstract	1
ⲧⲁⲁ	dislocated	abstract	1
ⲥⲏϩ	nmod	object	1
ⲧⲓⲙⲏ	nmod	person	1
ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	nmod	organization	1
ϣⲏⲣⲉ	appos	abstract	1
ⲟⲩⲱⲧⲛ	nmod	abstract	1
ϫⲓϩⲣⲁϥ	nmod	object	1
ⲙⲁⲣⲟ	nmod	place	1
ϩⲱⲡ	dobj	object	1
ⲉⲃⲓⲱ	nmod	person	1
ϣⲓⲡⲉ	nsubj	person	1
ⲑⲃⲃⲓⲟ	nmod	abstract	1
ⲑⲗⲓⲃⲉ	dobj	object	1
ϣⲱⲱⲧ	dobj	animal	1
ⲛⲧⲟⲕ	appos	person	1
ϫⲛⲟⲩ	dislocated	person	1
ⲉⲓ	nmod	organization	1
ⲛⲉϫ	dobj	object	1
ⲟⲩⲱϭⲡ	advcl	substance	1
ⲃⲱⲕ	nmod	abstract	1
ⲣϣⲡⲏⲣⲉ	nmod	abstract	1
ⲟⲩⲱϭⲡ	nmod	object	1
ⲛⲏⲩ	nmod	place	1
ϫⲱⲕ	nsubj	time	1
ϥⲓ	dobj	person	1
ⲩⲛ	nmod	time	1
ⲥⲁⲛⲟⲩϣ	nmod	abstract	1
ⲣⲱⲙⲉ	cc	person	1
ⲉⲛⲧⲏϭ	nmod	abstract	1
ⲉⲣⲏⲙⲟⲥ	nmod	time	1
ⲙⲟⲟϣⲉ	nmod	place	1
ⲛⲉϫ	nmod	time	1
ⲭⲣⲓⲥⲧⲟⲥ	appos	person	1
ⲣ	dobj	abstract 	1
ⲛⲁ	nsubj	place	1
ⲟ	advcl	person	1
ⲡⲁⲣⲁⲅⲉ	dobj	abstract	1
ⲛⲏⲩ	nmod	object	1
ⲑⲗⲓⲃⲉ	dislocated	abstract	1
ϯⲥⲃⲱ	nmod	abstract	1
ⲡⲁⲓ	nmod	abstract	1
ⲃⲁⲡⲧⲓⲥⲙⲁ	nmod	place	1
ⲉⲓⲱⲧ	nmod	animal	1
ⲟ	dobj	abstract	1
ⲥⲟⲃⲧⲉ	dobj	object	1
ⲙⲉⲉⲩⲉ	nmod	abstract	1
ⲃⲱⲕ	nsubj	abstract	1
ⲟⲩⲛⲧⲉ	iobj	person	1
ϩⲟⲓⲛⲉ	remnant	abstract	1
ⲁⲡⲁⲧⲁ	nmod	abstract	1
ⲣⲣⲙⲙⲁⲟ	nmod	object	1
ⲛⲁⲩ	vocative	person	1
ⲣⲟⲟⲩϣ	nsubj	abstract	1
ϩⲟⲟⲩ	nmod	time	1
ⲁⲧⲥⲱⲧⲙ	nmod	abstract	1
ⲁⲣⲭⲉⲥⲑⲁⲓ	advcl	place	1
ⲛⲧⲟⲕ	nsubj	abstract	1
ⲗⲁⲁⲩ	nmod	abstract	1
ⲏⲥⲁⲓⲁⲥ	appos	person	1
ⲕⲁ	nmod	time	1
ⲡⲛⲏ	conj	object	1
ⲥⲃⲱ	nmod	abstract	1
ⲙⲛ	nsubj	abstract 	1
ⲑⲗⲓⲃⲉ	nmod	abstract	1
ⲣ	dobj	abstract	1
ⲥⲟⲩⲧⲛ	dobj	place	1
ϩⲃⲏⲩⲉ	nmod	person	1
ϭⲟⲧⲡ	nmod	place	1
ⲣⲟⲉⲓⲥ	nmod	object	1
ⲕⲱⲧ	nmod	place	1
ϩⲏⲩ	nmod	abstract	1
ⲥⲟⲩⲧⲛ	dobj	object	1
ϣⲱⲡⲉ	nsubj	abstract	1
ⲣ	nmod	person	1
ⲟⲩⲛⲧⲉ	dobj	abstract 	1
ϣⲁϫⲉ	nmod	abstract	1
ⲕ	nmod	person	1
ⲛⲟϫ	dislocated	object	1
ⲕⲏⲣⲩⲥⲥⲉ	dobj	abstract	1
ⲟⲩⲉϭⲣⲟ	nmod	place	1
ⲣⲟ	nmod	place	1
ϩⲉ	nmod	time	1
ⲥⲁⲛⲟⲩϣ	dislocated	abstract	1
ϣⲁϫⲉ	dobj	abstract	1
ⲧⲱⲣⲡ	vocative	person	1
ⲁⲛⲇⲣⲉⲁⲥ	appos	person	1
ϯ	dobj	event	1
ⲧⲣⲣⲉ	nsubj	animal	1
ϩⲕⲁⲉⲓⲧ	nsubj	person	1
ϫⲓⲧ	nmod	place	1
ϭⲱ	nmod	abstract	1
ϫⲟⲟⲩ	nmod	time	1
ⲕⲁ	dobj	abstract	1
ⲕⲁ	dobj	object	1
ⲉⲟⲟⲩ	nmod	place	1
ⲟⲩⲛⲧ	nsubj	person	1
ⲉⲛⲉϩ	nmod	time	1
ⲥⲙⲁⲙⲁⲁⲧ	nmod	time	1
ⲁⲛⲟⲕ	appos	person	1
ⲥⲃⲧⲉ	dobj	place	1
ⲟⲩⲛⲧⲉ	nsubj	person	1
ⲙⲟⲩϩ	nsubj	place	1
ⲙⲛⲧⲁ	nsubj	object	1
ϫⲟⲓ	nmod	abstract	1
ⲕⲟⲧ	dobj	place	1
ⲣϣⲁⲩ	dobj	abstract	1
ⲣⲱⲙⲉ	nmod	person	1
ϫⲟⲟⲩ	nmod	abstract	1
ϫⲓⲧ	dislocated	object	1
ⲕⲱ	nmod	abstract	1
ⲃⲱⲕ	dislocated	place	1
ⲧⲓⲙⲏ	nmod	substance	1
ϣⲱⲛⲉ	dislocated	place	1
ⲉⲣ	nmod	abstract	1
ϫⲟⲟ	nsubj	person	1
ϯⲥⲃⲱ	dislocated	person	1
ϣⲁⲧⲟⲩ	dobj	abstract	1
ⲙⲛⲧⲁ	parataxis	abstract	1
ⲛⲁⲛⲟⲩ	nmod	abstract	1
ⲉⲡⲓⲧⲓⲙⲁ	dislocated	person	1
ⲛⲟⲩⲧⲉ	nmod	abstract	1
ϣⲱⲡⲉ	nmod	time	1
ϫⲟⲟ	nmod	abstract 	1
ⲥⲣ	dobj	abstract	1
ϩⲟⲩⲟ	nmod	object	1
ⲛⲁϣⲉ	nsubj	abstract	1
ϣⲗⲏⲗ	nmod	time	1
ⲡⲉϫⲁ	dislocated	person	1
ⲟⲃϣ	nmod	abstract 	1
ⲥⲱⲧⲉ	dobj	organization	1
ⲃⲱⲕ	advmod	time	1
ϩⲛⲟ	nmod	place	1
ⲉⲓⲇⲱⲗⲟⲛ	acl	place	1
ⲙⲛⲧⲣⲣⲟ	nmod	person	1
ⲁϣϣⲕⲁⲕ	nsubj	animal	1
ⲃⲁⲡⲧⲓⲍⲉ	nmod	object	1
ⲩⲛ	nsubj	person	1
ⲥⲱⲟⲩ	nmod	place	1
ϫⲓⲛϭⲟⲛⲥ	nmod	place	1
ⲛⲟⲩϫϣⲛⲉ	nmod	place	1
ⲥⲱⲟⲩϩ	nmod	object	1
ϯ	dobj	animal	1
ⲙⲏⲏϣⲉ	nmod	person	1
ⲃⲟⲗⲃⲗ	dobj	object	1
ⲟⲩⲏϩ	nmod	person	1
ϯ	nmod	person	1
ⲣ	dobj	event	1
ϣⲱⲡⲉ	nmod	abstract	1
ϫⲓ	nmod	organization	1
ⲣⲁϩⲧ	nsubj	object	1
ⲛⲧⲟⲕ	nsubj	person	1
ϩⲓⲥⲉ	acl	abstract	1
ⲣⲟⲉⲓⲥ	nmod	time	1
ϣⲱⲡⲉ	nsubj	place	1
ⲟ	dobj	person	1
ϭⲟⲧⲡ	dislocated	person	1
ϣⲧⲏⲛ	nmod	place	1
ϯⲥⲃⲱ	nmod	organization	1
ⲛⲏϫ	dislocated	place	1
ϩⲟ	nmod	abstract 	1
ⲙⲟϣⲧ	parataxis	place	1
ⲑⲉⲣⲁⲡⲟⲩ	dobj	object	1
ⲛⲁⲩ	nmod	place	1
ⲧϩⲛⲉⲣⲱⲙⲉ	nmod	abstract	1
ⲡⲏⲧ	nsubj	person	1
ϫⲉⲩ	dobj	person	1
ϫⲱ	ccomp	event	1
ⲁⲙⲁϩⲧⲉ	dobj	object	1
ⲛⲉϫ	dobj	time	1
ⲟⲩⲱⲧⲛ	nmod	person	1
ⲥⲱⲛⲧ	dobj	object	1
ⲇⲓⲁⲕⲟⲛⲓ	dislocated	person	1
ϩⲟⲓⲛⲉ	nmod	object	1
ⲉⲓ	nmod	abstract	1
ⲟϣ	nmod	person	1
ϭⲙϭⲟⲙ	nmod	abstract	1
ⲕⲁ	nmod	abstract	1
ⲛⲟⲩϫⲉ	dislocated	person	1
ⲧⲥⲁⲃⲟ	nmod	person	1
ROOT	root	place	1
ⲧⲟ	nsubj	object	1
ⲛⲁⲩ	nmod	object	1
ⲙⲛⲧϩⲁⲣϣϩⲏⲧ	nmod	person	1
ⲃⲟⲗ	nmod	place	1
ϭⲓϫ	nmod	person	1
ⲕⲱ	dobj	organization	1
ⲏⲡ	nmod	person	1
ϩⲱⲧⲡ	nsubj	object	1
ⲉⲡⲓⲑⲩⲙⲉⲓ	nmod	animal	1
ϣⲱⲡⲉ	nmod	place	1
ⲟⲩⲛⲧⲁ	nsubj	person	1
ⲟⲩⲛⲧⲉ	nmod	abstract	1
ⲡⲱⲧ	nmod	object	1
ⲉⲝⲟⲙⲟⲗⲟⲅⲓ	dobj	abstract	1
ⲣ	nsubj	place	1
ⲧⲱⲣⲡ	nmod	object	1
ϫⲟⲩⲧⲏ	nmod	object	1
ϣⲓⲡⲉ	nmod	place	1
ⲓⲁⲕⲱⲃⲟⲥ	appos	person	1
ⲩⲛⲧ	nsubj	abstract	1
ϥⲓ	dobj	abstract	1
ⲥⲟⲣ	nmod	abstract	1
ⲁⲛⲉⲭⲉ	nmod	abstract	1
ⲉⲓⲣⲉ	nsubj	abstract	1
ⲱϣ	nmod	place	1
ⲛⲧⲟⲟⲩ	nmod	person	1
ϣⲛ	nmod	organization	1
ⲁⲅⲅⲉⲗⲟⲥ	nmod	abstract	1
